
          ---- Changes of mineral abundance (or/and exchanged species concentrations) vs. grid blocks at specified times ----

 
   Unit: 
    - SMco2: Total CO2 sequstered in mineral phases in  kg/m**3 medium
    - Permeability in  m**2
    - Minerals: Changes of abundance in volume fraction      
 
VARIABLES =X,       Y,        Z,      T,   SMco2 , Porosity,   Permeabi., anhydrite  ,halite     ,calcite    ,magnesite  ,quartz     ,dolomite-2 ,kaolinite  ,siderite-2 ,ankerite-2 ,pyrite-2   ,dawsonite  ,illite     ,oligoclase ,smectite-na,k-feldspar ,chlorite   ,hematite   ,smectite-ca,albite~low ,
ZONE T= "0.000000E+00 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.03344   0.97178  0.10055E-16  0.0000E+00 -0.1755E-02 -0.5813E-06  0.0000E+00  0.0000E+00 -0.2429E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7034E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3642E-04  0.0000E+00  0.1225E-09  0.1241E-12  0.0000E+00  0.4672E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.570398E-02 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.03458   0.97178  0.10055E-16  0.0000E+00 -0.1755E-02 -0.5733E-06  0.0000E+00  0.0000E+00 -0.2514E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7082E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3640E-04  0.0000E+00  0.1287E-09  0.1293E-12  0.0000E+00  0.4863E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.821373E-02 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.04593   0.97179  0.10055E-16  0.0000E+00 -0.1755E-02 -0.3038E-06  0.0000E+00  0.0000E+00 -0.3379E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7249E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3626E-04  0.0000E+00  0.2129E-09  0.1854E-12  0.0000E+00  0.6952E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.912637E-02 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.04960   0.97179  0.10056E-16  0.0000E+00 -0.1755E-02 -0.1386E-06  0.3360E-14  0.0000E+00 -0.3665E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7267E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3621E-04  0.0000E+00  0.2555E-09  0.2058E-12  0.0000E+00  0.7704E-10  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.123206E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.06003   0.97180  0.10056E-16  0.0000E+00 -0.1755E-02  0.7499E-06  0.5131E-13  0.0000E+00 -0.4516E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7290E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3603E-04  0.0000E+00  0.4634E-09  0.2764E-12  0.0000E+00  0.1030E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.136896E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.06357   0.97180  0.10056E-16  0.0000E+00 -0.1755E-02  0.1238E-05  0.8474E-13  0.0000E+00 -0.4820E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7294E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3595E-04  0.0000E+00  0.6008E-09  0.3065E-12  0.0000E+00  0.1143E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.164275E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.06870   0.97181  0.10056E-16  0.0000E+00 -0.1755E-02  0.2412E-05  0.1766E-12  0.0000E+00 -0.5303E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7297E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3579E-04  0.0000E+00  0.9540E-09  0.3662E-12  0.0000E+00  0.1391E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.205343E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.07337   0.97181  0.10056E-16  0.0000E+00 -0.1755E-02  0.4453E-05  0.3518E-12  0.0000E+00 -0.5827E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7298E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3556E-04  0.0000E+00  0.1786E-08  0.4546E-12  0.0000E+00  0.1832E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.205343E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.07337   0.97181  0.10056E-16  0.0000E+00 -0.1755E-02  0.4453E-05  0.3518E-12  0.0000E+00 -0.5827E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7298E-13  0.0000E+00  0.0000E+00
      0.017      0.017    -0.013 120.000   0.00000   0.99996  0.99989E-17  0.3556E-04  0.0000E+00  0.1786E-08  0.4546E-12  0.0000E+00  0.1832E-09  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.1446E-11  0.0000E+00  0.0000E+00
ZONE T= "0.246412E-01 yr"  F=POINT
      0.017      0.017    -0.062 120.000  -0.07653   0.97181  0.10056E-16  0.0000E+00 -0.1755E-02  0.6631E-05  0.5453E-12  0.0000E+00 -0.6250E-04  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.7299E-13  0.0000E+00  0.0000E+00
